country,date,experiment_id,order_id,spend_usd,user_id,vertical
KR,20170402,12624549,15903612116453722946,9.835039,3646825542016320621,ANDROID_APPS
US,20170406,12624549,4083500502824198070,4.99,11460138279778630484,ANDROID_APPS
US,20170406,12624549,12155752705456936456,4.99,5816092590373207125,ANDROID_APPS
US,20170405,12624549,3449947020262345279,0.99,1836015874715300835,ANDROID_APPS
US,20170405,12624549,9337604439230319247,4.99,1836015874715300835,ANDROID_APPS
US,20170405,12624549,12016871418600430960,4.99,1836015874715300835,ANDROID_APPS
US,20170406,12624549,17167907199361581811,11.99,1836015874715300835,ANDROID_APPS
JP,20170402,12624549,10158513970260085236,10.759237,9564656032931448498,ANDROID_APPS
JP,20170402,12624549,17983395066540525733,1.075923,9564656032931448498,ANDROID_APPS
AT,20170407,12624548,6300829714657059542,1.15645,5344940404410671751,ANDROID_APPS
AT,20170407,12624548,14516418816199204498,1.15645,5344940404410671751,ANDROID_APPS
AT,20170406,12624548,11023291613991299864,1.161103,5344940404410671751,ANDROID_APPS
AT,20170407,12624548,12607231039248341089,1.15645,5344940404410671751,ANDROID_APPS
GB,20170406,12624548,5581629067605638754,1.982946,12094518848990131989,ANDROID_APPS
US,20170403,12624548,16962486621140752208,0.99,560282694181257338,ANDROID_APPS
US,20170403,12624548,15645376192467976263,4.99,560282694181257338,ANDROID_APPS
US,20170403,12624548,1157090384349904886,0.99,560282694181257338,ANDROID_APPS
US,20170403,12624548,16357018197488779825,0.99,560282694181257338,ANDROID_APPS
US,20170403,12624548,9820937387264684716,4.99,560282694181257338,ANDROID_APPS
US,20170403,12624548,15144204356197005469,0.99,560282694181257338,ANDROID_APPS
US,20170403,12624548,14705152242974302131,0.99,560282694181257338,ANDROID_APPS
US,20170403,12624548,580068099787892145,5.99,560282694181257338,ANDROID_APPS
US,20170403,12624548,10894202893538941271,4.99,560282694181257338,ANDROID_APPS
JP,20170406,12624549,17277423348855525850,11.733358,1096726349084895786,ANDROID_APPS
DE,20170406,12624548,4137630955367994539,42.427954,4557333064451999348,ANDROID_APPS
DE,20170405,12624548,4402231515485247566,21.327003,4557333064451999348,ANDROID_APPS
HK,20170401,12624549,1949834909314241725,44.976926,16832083765373555296,ANDROID_APPS
DE,20170401,12624548,7251103760321462686,3.340508,12356957242743679931,ANDROID_APPS
BR,20170406,12624549,18132002062283680396,4.062748,11317558154852270082,ANDROID_APPS
DE,20170402,12624548,15274575847115620118,5.325602,12868472572302470724,ANDROID_APPS
HK,20170403,12624549,1645928070637203477,10.036659,11321690714190696355,ANDROID_APPS
KR,20170401,12624549,11274237974310110727,2.950511,13711085417642413167,ANDROID_APPS
KR,20170401,12624549,12883542555834027684,9.835039,13711085417642413167,ANDROID_APPS
KR,20170401,12624549,5565973194571553438,2.950511,13711085417642413167,ANDROID_APPS
KR,20170403,12624549,1571187094942875420,1.960518,13711085417642413167,ANDROID_APPS
KR,20170401,12624549,6430337284896003190,2.950511,13711085417642413167,ANDROID_APPS
KR,20170401,12624549,11038025262161300967,2.950511,13711085417642413167,ANDROID_APPS
KR,20170404,12624549,14926041375298015900,1.960518,13711085417642413167,ANDROID_APPS
ID,20170407,12624548,13242298801524593566,4.654191,13579074781837851438,ANDROID_APPS
ID,20170407,12624548,16469803371823121548,4.654191,13579074781837851438,ANDROID_APPS
KR,20170404,12624549,13167775137741805438,8.822333,6955660270266649310,ANDROID_APPS
KR,20170405,12624549,1810464409736821160,0.000888,6955660270266649310,ANDROID_APPS
KR,20170405,12624549,5831534572609346248,0.000888,6955660270266649310,ANDROID_APPS
KR,20170404,12624549,9041447794826119149,9.60654,6955660270266649310,ANDROID_APPS
KR,20170407,12624549,16126982649395960229,11.017673,14818160087833762926,ANDROID_APPS
KR,20170402,12624549,3800663264607834976,5.587196,14818160087833762926,ANDROID_APPS
US,20170403,12624548,9941527115522253393,4.99,3875087303703996831,ANDROID_APPS
JP,20170402,12624549,1979464349850639831,4.303694,17325332538561861233,ANDROID_APPS
PL,20170404,12624548,16633928836916904459,0.975822,8939303909400992101,ANDROID_APPS
PL,20170404,12624548,16232633243168914642,1.979239,8939303909400992101,ANDROID_APPS
FR,20170402,12624549,17898401731415219313,10.661877,10680893669552956349,ANDROID_APPS
US,20170405,12624549,11839109638157560500,9.99,7923176586705736535,ANDROID_APPS
US,20170407,12624549,15887275926079612292,9.99,7923176586705736535,ANDROID_APPS
US,20170404,12624548,16173713775538319129,9.99,3490221447625502905,ANDROID_APPS
US,20170403,12624549,14505020117557468262,9.99,11139134407094529234,ANDROID_APPS
FR,20170402,12624549,13839838410269092250,1.910386,4325873936229426337,ANDROID_APPS
KR,20170403,12624548,6124215405000447769,2.858961,7765432161806817433,ANDROID_APPS
KR,20170401,12624548,11748656580262334038,98.153694,7765432161806817433,ANDROID_APPS
TR,20170401,12624548,13056815817878392281,15.114417,4808026391013308268,ANDROID_APPS
TR,20170401,12624548,8498495295953966522,0.959252,4808026391013308268,ANDROID_APPS
TR,20170401,12624548,14395575222733917480,50.845901,4808026391013308268,ANDROID_APPS
BR,20170403,12624548,5081530729465108608,8.163948,2881327213670654729,ANDROID_APPS
US,20170407,12624548,6945085940579914768,4.99,9539376528758124360,ANDROID_APPS
JP,20170401,12624549,1314703608157205719,48.416566,6532759459699641699,ANDROID_APPS
CA,20170401,12624548,11614419143993262888,10.501937,11712493832256278312,ANDROID_APPS
JP,20170402,12624549,16343642620912118119,2.151847,1187872374133243545,ANDROID_APPS
JP,20170402,12624549,3092964987030913397,3.227771,1187872374133243545,ANDROID_APPS
FR,20170407,12624548,9977699151755514678,15.903851,13397938547243063886,ANDROID_APPS
BR,20170407,12624548,15829774565705987154,2.224821,4436924971272138175,ANDROID_APPS
IT,20170403,12624548,4998907706893632954,3.722062,12143808236003271736,ANDROID_APPS
KR,20170407,12624548,14725132985220651189,4.407422,7527907597723987810,ANDROID_APPS
GB,20170401,12624549,3543324598816081834,2.865993,12090255312170973844,ANDROID_APPS
US,20170401,12624548,2859153507625470036,4.99,16375686322033254559,OCEAN
CA,20170402,12624549,8133308746144470314,2.920124,4229769535918915438,ANDROID_APPS
SE,20170403,12624549,9311887262545754862,3.745585,14641652354740985662,OCEAN
SE,20170403,12624549,2504864278446046670,3.745585,14641652354740985662,OCEAN
JP,20170405,12624548,6494980114778960123,4.330404,13306453974540807429,ANDROID_APPS
JP,20170403,12624548,2517807467746418977,40.509226,13306453974540807429,ANDROID_APPS
JP,20170404,12624548,6200318499326984716,12.655419,13306453974540807429,ANDROID_APPS
US,20170405,12624548,5827187969873387474,5,5147483212815493665,ANDROID_APPS
US,20170405,12624548,2216778641228624578,5,5147483212815493665,ANDROID_APPS
US,20170404,12624548,123353054662103332,5,5147483212815493665,ANDROID_APPS
US,20170402,12624548,8450046085379754717,5,5147483212815493665,ANDROID_APPS
US,20170404,12624548,9320496499652807639,5,5147483212815493665,ANDROID_APPS
US,20170402,12624548,8581438057771000423,5,5147483212815493665,ANDROID_APPS
US,20170402,12624548,3306203210205689142,2.99,5147483212815493665,ANDROID_APPS
US,20170404,12624548,3001486405951391628,5,5147483212815493665,ANDROID_APPS
US,20170401,12624548,4141212668911175080,5,5147483212815493665,ANDROID_APPS
US,20170406,12624548,14774555758155242466,5,5147483212815493665,ANDROID_APPS
US,20170401,12624548,7029261318491256766,2.99,5147483212815493665,ANDROID_APPS
US,20170401,12624548,906622094302932751,2.99,5147483212815493665,ANDROID_APPS
US,20170402,12624548,5311803687861331621,5,5147483212815493665,ANDROID_APPS
US,20170406,12624548,16123438298145965313,5,5147483212815493665,ANDROID_APPS
US,20170406,12624548,1084572638748979361,5,5147483212815493665,ANDROID_APPS
US,20170402,12624548,17980017878819228598,5,5147483212815493665,ANDROID_APPS
US,20170405,12624548,68792726475163978,4.99,5147483212815493665,ANDROID_APPS
US,20170406,12624548,11910408331041120539,5,5147483212815493665,ANDROID_APPS
US,20170405,12624548,9365425716005874027,9.99,5147483212815493665,ANDROID_APPS
US,20170401,12624548,5186147382886790525,5,5147483212815493665,ANDROID_APPS
US,20170407,12624548,1877599985074464150,1,5147483212815493665,ANDROID_APPS
US,20170401,12624548,8707785955936088302,5,5147483212815493665,ANDROID_APPS
US,20170406,12624548,2722290157543260552,5,5147483212815493665,ANDROID_APPS
US,20170404,12624548,1260257905461291448,5,5147483212815493665,ANDROID_APPS
US,20170405,12624548,16274436682719454862,5,5147483212815493665,ANDROID_APPS
US,20170407,12624548,6170770644390540842,5,5147483212815493665,ANDROID_APPS
US,20170405,12624548,6460933086960138365,4.99,5147483212815493665,ANDROID_APPS
US,20170407,12624548,9605214780199409862,5,5147483212815493665,ANDROID_APPS
US,20170407,12624548,14933871571301531117,5,5147483212815493665,ANDROID_APPS
SE,20170406,12624548,12532455321436857704,2.441663,5150924639769781128,ANDROID_APPS
NL,20170406,12624549,13250870271008401480,3.504616,4662969702100782920,ANDROID_APPS
PL,20170402,12624549,7027747616167120403,1.763595,14886704857398980149,ANDROID_APPS
KR,20170401,12624548,7758731601993956830,23.790066,15873300303834481862,ANDROID_APPS
KR,20170405,12624548,8016879135081262375,23.477263,15873300303834481862,ANDROID_APPS
KR,20170407,12624548,8207737725151677622,2.908898,11588821383999074532,ANDROID_APPS
GB,20170401,12624549,8174498092725257413,4.993586,5720609851042764663,ANDROID_APPS
GB,20170405,12624549,7151976303621713776,1.235278,5720609851042764663,ANDROID_APPS
GB,20170401,12624549,1071238399048928160,7.496637,5720609851042764663,ANDROID_APPS
GB,20170406,12624549,16425253392493017635,1.234665,5720609851042764663,ANDROID_APPS
GB,20170407,12624549,12190312464119593534,1.227362,5720609851042764663,ANDROID_APPS
GB,20170401,12624549,15336257157091584741,21.263416,5720609851042764663,ANDROID_APPS
GB,20170406,12624549,15261713659359721797,1.234665,5720609851042764663,ANDROID_APPS
GB,20170404,12624549,2149094779280948464,1.231673,5720609851042764663,ANDROID_APPS
GB,20170404,12624549,904186740503613731,1.231673,5720609851042764663,ANDROID_APPS
GB,20170406,12624549,1015409875128713669,4.976074,5720609851042764663,ANDROID_APPS
GB,20170403,12624549,3959645942718349622,38.718455,5720609851042764663,ANDROID_APPS
GB,20170401,12624549,3555000922891386846,3.742061,5720609851042764663,ANDROID_APPS
GB,20170405,12624549,2400335831646930201,1.235278,5720609851042764663,ANDROID_APPS
GB,20170401,12624549,10446009334062324970,4.993586,5720609851042764663,ANDROID_APPS
GB,20170404,12624549,1760580837337340140,1.231673,5720609851042764663,ANDROID_APPS
GB,20170401,12624549,17732838647888868027,3.742061,5720609851042764663,ANDROID_APPS
CA,20170402,12624548,4929001206049985598,4.616648,11825431280946524861,ANDROID_APPS
CA,20170403,12624548,272929693053331374,1.832326,11825431280946524861,ANDROID_APPS
CA,20170403,12624548,10821486667332496986,1.637875,11825431280946524861,ANDROID_APPS
US,20170407,12624549,6338958860230568341,9.99,12348452003120473869,ANDROID_APPS
US,20170404,12624549,4525774147995422716,3.19,15090699754301520788,YOUTUBE
US,20170403,12624549,2504360748142235385,5.33,15090699754301520788,YOUTUBE
AU,20170405,12624549,11687176186178020251,4.308472,15520292493425845291,ANDROID_APPS
US,20170402,12624549,2165545260038826600,4.99,14093477424123570621,ANDROID_APPS
US,20170402,12624549,11926336304738106813,0.99,14093477424123570621,ANDROID_APPS
US,20170401,12624549,8909869059241933258,1.99,13857559697538080865,ANDROID_APPS
US,20170401,12624549,17699795256380429681,2.99,13857559697538080865,ANDROID_APPS
US,20170401,12624549,16246786974792445427,0.99,13857559697538080865,ANDROID_APPS
GB,20170405,12624549,16053747835807937040,1.235278,14331987088507141854,ANDROID_APPS
GB,20170405,12624549,340710702735778866,1.235278,14331987088507141854,ANDROID_APPS
GB,20170401,12624549,18328445626658679309,1.23901,14331987088507141854,ANDROID_APPS
GB,20170407,12624549,6592262198718292689,1.227362,14331987088507141854,ANDROID_APPS
GB,20170401,12624549,9251295128204515989,1.23901,14331987088507141854,ANDROID_APPS
GB,20170403,12624549,7234161969238741434,3.485785,14331987088507141854,ANDROID_APPS
GB,20170407,12624549,16664314901579286961,1.227362,14331987088507141854,ANDROID_APPS
GB,20170404,12624549,12794100715413332914,1.231673,14331987088507141854,ANDROID_APPS
GB,20170405,12624549,7794348011226161701,1.235278,14331987088507141854,ANDROID_APPS
GB,20170402,12624549,17048790234345534792,1.23901,14331987088507141854,ANDROID_APPS
GB,20170404,12624549,8405282927584890723,1.231673,14331987088507141854,ANDROID_APPS
GB,20170406,12624549,12857250423187676085,1.234665,14331987088507141854,ANDROID_APPS
DE,20170405,12624548,15640839204041686508,5.323749,6147066509587125377,ANDROID_APPS
DE,20170405,12624548,7357728637818217605,5.323749,6147066509587125377,ANDROID_APPS
US,20170404,12624548,5234145441559795304,9.99,13706890281327437691,ANDROID_APPS
US,20170405,12624548,13889380001667071862,0.99,13706890281327437691,ANDROID_APPS
US,20170405,12624548,9994639993047376685,4.99,13706890281327437691,ANDROID_APPS
US,20170404,12624548,1494408728757836127,4.99,13706890281327437691,ANDROID_APPS
US,20170405,12624548,11445070083586572523,4.99,13706890281327437691,ANDROID_APPS
JP,20170407,12624549,14491516438548527652,34.256004,11361273672613821320,ANDROID_APPS
JP,20170402,12624549,7686368218650639377,11.65584,11361273672613821320,ANDROID_APPS
JP,20170405,12624548,5632235271377681204,4.330404,11189946921372278370,ANDROID_APPS
US,20170401,12624549,3153222918156311044,0.99,10728864186477727573,ANDROID_APPS
KR,20170406,12624549,7774869661652455187,2.908898,5360756379329269098,ANDROID_APPS
US,20170401,12624548,14046263426274303571,5.99,12540799106567746124,ANDROID_APPS
GB,20170401,12624549,5386686357562935375,12.502738,6684980942579308671,ANDROID_APPS
KR,20170406,12624548,15152318922628711583,1.941144,5125308395379921899,ANDROID_APPS
US,20170405,12624548,16816437917683048679,0.99,6326276861841331564,ANDROID_APPS
JP,20170407,12624548,9911835019220269074,2.164181,1403138708371309298,ANDROID_APPS
JP,20170404,12624548,12422528211728918861,53.333551,13039218695112302798,ANDROID_APPS
JP,20170406,12624548,1316383182672838964,21.661585,13039218695112302798,ANDROID_APPS
GB,20170404,12624548,9898137349859607195,19.893386,16688450263317733635,ANDROID_APPS
US,20170403,12624549,16642673264811908897,9.99,16664505348053428933,ANDROID_APPS
KR,20170401,12624549,13070742813831124441,9.835039,18013230790796923140,ANDROID_APPS
KR,20170402,12624549,9415980787390849545,9.835039,18013230790796923140,ANDROID_APPS
KR,20170401,12624549,250128464256430935,9.835039,18013230790796923140,ANDROID_APPS
KR,20170401,12624549,15345937672658073267,9.835039,18013230790796923140,ANDROID_APPS
KR,20170402,12624549,10171709772446119894,9.835039,18013230790796923140,ANDROID_APPS
KR,20170402,12624549,14613596292653398450,9.835039,18013230790796923140,ANDROID_APPS
KR,20170401,12624549,3992646342428234724,9.835039,18013230790796923140,ANDROID_APPS
KR,20170401,12624549,4954491151854917206,9.835039,18013230790796923140,ANDROID_APPS
KR,20170402,12624549,9929774426214801114,9.835039,18013230790796923140,ANDROID_APPS
KR,20170401,12624549,11780719631607064611,9.835039,18013230790796923140,ANDROID_APPS
KR,20170401,12624549,10942158232711321728,9.835039,18013230790796923140,ANDROID_APPS
KR,20170401,12624549,1937077802003164608,9.835039,18013230790796923140,ANDROID_APPS
KR,20170401,12624549,5643819436922647970,9.835039,18013230790796923140,ANDROID_APPS
KR,20170402,12624549,213084572837402524,9.835039,18013230790796923140,ANDROID_APPS
KR,20170407,12624549,13771249693936431404,9.696328,18013230790796923140,ANDROID_APPS
KR,20170401,12624549,14715433802402988239,9.835039,18013230790796923140,ANDROID_APPS
US,20170407,12624549,4054599430522216329,10.59,12847808431572644507,MUSIC
US,20170406,12624548,1753927706767279503,10.46,14935596707295474641,MUSIC
IT,20170401,12624548,1601595305074512293,1.056582,2635881178955658751,ANDROID_APPS
IT,20170402,12624548,17751946452500332514,1.056582,2635881178955658751,ANDROID_APPS
IT,20170405,12624548,4848827197636314953,2.123098,2635881178955658751,ANDROID_APPS
IT,20170401,12624548,11309947130262534944,5.325602,2635881178955658751,ANDROID_APPS
IT,20170404,12624548,5923823897783069291,10.652972,2635881178955658751,ANDROID_APPS
US,20170401,12624549,3920296966782859385,19.99,8656479734847329009,ANDROID_APPS
US,20170401,12624549,4947528307915529464,19.99,8656479734847329009,ANDROID_APPS
JP,20170403,12624549,5745430952891638419,10.847502,9490280809762321855,ANDROID_APPS
JP,20170404,12624549,13283746246708061709,9.762751,9490280809762321855,ANDROID_APPS
JP,20170406,12624549,11768009056397803632,5.415396,9490280809762321855,ANDROID_APPS
JP,20170403,12624549,16876251667947695192,1.08475,9490280809762321855,ANDROID_APPS
NL,20170406,12624548,18129517816001678297,1.267627,10985746931019080674,ANDROID_APPS
SE,20170401,12624549,12102260207461832276,15.529912,5457462064739903433,ANDROID_APPS
SE,20170407,12624549,17735855442305517537,15.351674,5457462064739903433,ANDROID_APPS
SE,20170403,12624549,9226405032068625449,3.800355,5457462064739903433,ANDROID_APPS
SE,20170401,12624549,17428307998693449346,23.350731,5457462064739903433,ANDROID_APPS
SE,20170403,12624549,11529976645723731175,30.992303,5457462064739903433,ANDROID_APPS
US,20170406,12624549,14481882130440918073,1.99,3121836154678122091,ANDROID_APPS
JP,20170402,12624549,4895209697660862831,26.898092,16760027817379579535,ANDROID_APPS
JP,20170402,12624549,5270910581741469605,12.552443,16760027817379579535,ANDROID_APPS
JP,20170406,12624549,13558370239294935167,6.498475,8127556844256194389,ANDROID_APPS
JP,20170406,12624549,10908359990846340651,6.498475,8127556844256194389,ANDROID_APPS
GB,20170403,12624548,15200890428589567083,6.234433,8925877466639310684,ANDROID_APPS
US,20170403,12624549,17202648322619535068,9.99,11209332528254847747,ANDROID_APPS
US,20170405,12624549,6764370784479371782,4.99,11209332528254847747,ANDROID_APPS
US,20170401,12624549,4789869003107903208,9.99,11209332528254847747,ANDROID_APPS
US,20170405,12624548,12194803148181899159,9.99,9712635539941972059,ANDROID_APPS
US,20170402,12624549,8429770744764135608,3.99,11531533793485435385,ANDROID_APPS
JP,20170404,12624549,16133173218586484613,7.231668,5701229060699351527,ANDROID_APPS
JP,20170402,12624549,11937121569341052104,5.379618,5701229060699351527,ANDROID_APPS
JP,20170403,12624549,12982637468550203774,3.240738,5701229060699351527,ANDROID_APPS
JP,20170404,12624549,3138864256082709898,4.519792,5701229060699351527,ANDROID_APPS
JP,20170401,12624549,14324610556024198484,3.227771,5701229060699351527,ANDROID_APPS
JP,20170406,12624549,2179827566074012684,2.707698,5701229060699351527,ANDROID_APPS
JP,20170406,12624549,8806953316730876236,7.220528,5701229060699351527,ANDROID_APPS
JP,20170404,12624549,13982779630744200473,2.711875,5701229060699351527,ANDROID_APPS
JP,20170401,12624549,4207931644226380474,5.379618,5701229060699351527,ANDROID_APPS
JP,20170406,12624549,17011834035998951828,2.166158,5701229060699351527,ANDROID_APPS
JP,20170407,12624549,13525776368385838189,3.246272,5701229060699351527,ANDROID_APPS
JP,20170404,12624549,15971321834536611036,2.711875,5701229060699351527,ANDROID_APPS
JP,20170401,12624549,3222275885965466385,7.172824,5701229060699351527,ANDROID_APPS
JP,20170401,12624549,14133945176782331282,4.303694,5701229060699351527,ANDROID_APPS
JP,20170401,12624549,6717384398618894437,8.96603,5701229060699351527,ANDROID_APPS
JP,20170403,12624549,14613086282141464223,18.0041,5701229060699351527,ANDROID_APPS
JP,20170407,12624549,6222592372915415999,5.410454,5701229060699351527,ANDROID_APPS
JP,20170406,12624549,12764253096664432997,2.707698,5701229060699351527,ANDROID_APPS
JP,20170402,12624549,9939105467594414914,7.172824,5701229060699351527,ANDROID_APPS
JP,20170401,12624549,6904611192878099055,3.227771,5701229060699351527,ANDROID_APPS
JP,20170404,12624549,15619556848899488931,2.711875,5701229060699351527,ANDROID_APPS
JP,20170401,12624549,10590951484843212253,5.379618,5701229060699351527,ANDROID_APPS
JP,20170407,12624549,14785880845559013200,7.213939,5701229060699351527,ANDROID_APPS
FR,20170401,12624548,6020627898486928198,1.056582,12997488022568199992,ANDROID_APPS
KR,20170403,12624549,4147934410531805028,0.000896,7563016215937020164,ANDROID_APPS
US,20170407,12624549,10871377811817019443,9.99,1685507950627911686,ANDROID_APPS
KR,20170405,12624548,10306428261663523540,12.321514,8725636137627281011,ANDROID_APPS
KR,20170404,12624548,9996387127480256498,12.351266,8725636137627281011,ANDROID_APPS
US,20170402,12624548,2673768552747066752,1.99,6233676161485544758,ANDROID_APPS
US,20170403,12624548,17285922519376415158,1.35,2490569241974199797,MUSIC
US,20170403,12624548,876774917513156842,0.72,2490569241974199797,MUSIC
US,20170403,12624548,15490104719067944035,1.35,2490569241974199797,MUSIC
US,20170403,12624548,12170064558933994540,1.35,2490569241974199797,MUSIC
US,20170403,12624548,16136559231558602563,1.35,2490569241974199797,MUSIC
US,20170403,12624548,6128223099227899790,1.35,2490569241974199797,MUSIC
NL,20170404,12624548,16599061749358432046,5.321154,17437594249204168141,ANDROID_APPS
NL,20170406,12624548,3531972635898882802,10.641677,17437594249204168141,ANDROID_APPS
JP,20170401,12624548,4715213362164293067,8.96603,6183439526752347901,ANDROID_APPS
JP,20170401,12624548,16361820615845815892,8.96603,6183439526752347901,ANDROID_APPS
CH,20170403,12624548,164550502300328707,2.704369,15831076730305908808,ANDROID_APPS
US,20170401,12624549,4277245899829856526,34.99,11690499733122312125,ANDROID_APPS
JP,20170402,12624549,17189882448301765222,1.075923,13940195887651642383,ANDROID_APPS
JP,20170407,12624549,668051188260427153,10.820909,13940195887651642383,ANDROID_APPS
US,20170402,12624549,14033979394831512148,0.99,1298823599082446638,ANDROID_APPS
US,20170402,12624549,16896914703910039217,0.99,1298823599082446638,ANDROID_APPS
US,20170402,12624549,11693272639347342021,0.99,1298823599082446638,ANDROID_APPS
US,20170407,12624549,7312943363985988129,0.99,1298823599082446638,ANDROID_APPS
US,20170404,12624549,14785210402256654676,0.99,1298823599082446638,ANDROID_APPS
US,20170404,12624549,3999547406110166788,1.99,1298823599082446638,ANDROID_APPS
US,20170404,12624549,17705165103057575827,0.99,1298823599082446638,ANDROID_APPS
US,20170406,12624549,15778592863961425686,0.99,1298823599082446638,ANDROID_APPS
US,20170406,12624549,13430679238498136974,0.99,1298823599082446638,ANDROID_APPS
US,20170406,12624549,8284883814851656979,0.99,1298823599082446638,ANDROID_APPS
US,20170406,12624549,5881092410683488569,0.99,1298823599082446638,ANDROID_APPS
US,20170406,12624549,16348089848824245344,0.99,1298823599082446638,ANDROID_APPS
US,20170402,12624549,13415309917081546216,0.99,1298823599082446638,ANDROID_APPS
US,20170403,12624549,14140851210719295681,0.99,1298823599082446638,ANDROID_APPS
US,20170403,12624549,7450187234851153103,1.99,1298823599082446638,ANDROID_APPS
JP,20170405,12624548,10387048138897904153,2.166158,2513918126067898306,ANDROID_APPS
JP,20170405,12624548,10982878978478259509,1.083079,2513918126067898306,ANDROID_APPS
JP,20170403,12624548,4496873919001653638,88.220093,8792053610169934144,ANDROID_APPS
JP,20170403,12624548,8825152510717652019,19.80451,8792053610169934144,ANDROID_APPS
US,20170407,12624548,7404183946878930268,1.06,1968107697344644434,ANDROID_APPS
US,20170405,12624548,16778847727738607995,9.99,1968107697344644434,ANDROID_APPS
US,20170403,12624548,1472974131476011562,2.99,1968107697344644434,ANDROID_APPS
US,20170404,12624548,10172644772805792391,1.99,1968107697344644434,ANDROID_APPS
US,20170404,12624548,4263157354398413276,9.99,1968107697344644434,ANDROID_APPS
US,20170405,12624548,10872099853458289009,19.99,1968107697344644434,ANDROID_APPS
US,20170404,12624548,6443720253066191082,29.99,1968107697344644434,ANDROID_APPS
US,20170407,12624548,7042685604939769876,1.06,1968107697344644434,ANDROID_APPS
US,20170404,12624548,2720567983497340086,0.99,1968107697344644434,ANDROID_APPS
US,20170404,12624548,7623412064155383859,4.99,1968107697344644434,ANDROID_APPS
US,20170404,12624548,16091679203760932985,4.99,1968107697344644434,ANDROID_APPS
US,20170403,12624548,4532783471122708602,2.99,1968107697344644434,ANDROID_APPS
US,20170403,12624548,18239429555949062498,1.99,1968107697344644434,ANDROID_APPS
US,20170405,12624548,830726308886063157,19.99,1968107697344644434,ANDROID_APPS
US,20170404,12624548,9299419569923894594,1.99,1968107697344644434,ANDROID_APPS
US,20170402,12624548,17375912228497751236,19.99,1968107697344644434,ANDROID_APPS
US,20170407,12624548,6475663300073185905,1.06,1968107697344644434,ANDROID_APPS
BE,20170402,12624548,18026848651305958551,1.056582,6738179505835071035,ANDROID_APPS
KR,20170401,12624548,5011512861055354694,0.128145,13751955582497829557,ANDROID_APPS
KR,20170401,12624548,11442628139610263886,0.160182,13751955582497829557,ANDROID_APPS
BR,20170405,12624548,12322858646618133795,3.220687,13013544126115810654,ANDROID_APPS
JP,20170405,12624548,9459094827570830017,1.082601,12617693874417532271,ANDROID_APPS
JP,20170406,12624548,11693178848889240535,43.32317,12617693874417532271,ANDROID_APPS
JP,20170405,12624548,231318954470063182,1.082601,12617693874417532271,ANDROID_APPS
JP,20170405,12624548,12839797603651766997,43.30404,12617693874417532271,ANDROID_APPS
US,20170402,12624548,9164977867315947897,10.71,2723824091744177594,OCEAN
KR,20170404,12624548,264402779374348990,8.8,71757731574289732,ANDROID_APPS
ID,20170401,12624549,9755014889771622241,0.225194,8848467632419691489,ANDROID_APPS
GB,20170407,12624548,6299050688228322506,4.698689,14626148610631988133,ANDROID_APPS
GB,20170407,12624548,2017637531317047846,12.3852,3035896048351302268,ANDROID_APPS
KR,20170407,12624548,16449083052120244310,9.696328,16161715137328141209,ANDROID_APPS
JP,20170403,12624548,14581430777225734951,6.508501,18317924428794360870,ANDROID_APPS
JP,20170404,12624548,3715794714319606155,6.508501,18317924428794360870,ANDROID_APPS
US,20170405,12624549,1775444209586594056,2.15,12602106524732162441,ANDROID_APPS
ID,20170406,12624548,11215454246069513196,3.751029,6081109722998736615,ANDROID_APPS
ID,20170404,12624548,8606860885218745087,3.750874,6081109722998736615,ANDROID_APPS
ID,20170403,12624548,16664604509444300391,3.752394,6081109722998736615,ANDROID_APPS
US,20170406,12624548,8027504252418652969,3.99,10025234214182270237,ANDROID_APPS
US,20170406,12624548,3673786891449354627,0.99,10025234214182270237,ANDROID_APPS
JP,20170403,12624549,16375591800057799423,2.259896,4266697897162428879,ANDROID_APPS
AT,20170404,12624548,13867441192136861734,0.949063,10396174563143123006,ANDROID_APPS
AT,20170406,12624548,1930019241023221797,0.948057,10396174563143123006,ANDROID_APPS
US,20170401,12624549,7341460551944238919,10.77,4340602082007654303,MUSIC
JP,20170405,12624548,15257779394001894334,4.510837,15971441607075653401,ANDROID_APPS
JP,20170404,12624548,5559865291419039224,8.858793,15971441607075653401,ANDROID_APPS
AU,20170402,12624549,17221596162956269755,1.90164,2859590370046360422,ANDROID_APPS
US,20170407,12624549,12614635195013539817,9.99,4151859339087727835,ANDROID_APPS
US,20170403,12624548,15079637895893014732,1.99,12611116631794095586,ANDROID_APPS
US,20170403,12624548,2279160799483985819,4.99,16442998161592351873,YOUTUBE
US,20170403,12624548,7574882869357311351,4.99,16442998161592351873,YOUTUBE
CA,20170402,12624549,13736604301863695395,0.818235,9496065749281588493,ANDROID_APPS
CA,20170402,12624549,13213535194934625121,0.818235,9496065749281588493,ANDROID_APPS
CA,20170402,12624549,7131858787813769950,0.743167,9496065749281588493,ANDROID_APPS
CA,20170402,12624549,10865482748264279554,1.118505,9496065749281588493,ANDROID_APPS
KR,20170403,12624549,7086406219406350043,2.957546,13695038009000654003,ANDROID_APPS
US,20170406,12624549,12282970934045379219,4.99,15754860936225225484,ANDROID_APPS
US,20170406,12624549,4653221615451618258,0.99,15754860936225225484,ANDROID_APPS
US,20170406,12624549,4129436036940371205,0.99,15754860936225225484,ANDROID_APPS
US,20170406,12624549,10084819130386867240,4.99,15754860936225225484,ANDROID_APPS
